Id,Source,Target,Type,Weight,Year
e_1999_1,Case Western Reserve University,Columbia University,Undirected,0.012658227848101266,1999
e_1999_2,Chapman University,Cornell University,Undirected,0.011627906976744186,1999
e_1999_3,Clarkson University,Drexel University,Undirected,0.014285714285714285,1999
e_1999_4,Carnegie Mellon University,Duquesne University,Undirected,0.02112676056338028,1999
e_1999_5,Case Western Reserve University,East Carolina University,Undirected,0.010416666666666666,1999
e_1999_6,Boston University,East Carolina University,Undirected,0.008695652173913044,1999
e_1999_7,Clark Atlanta University,Emory University,Undirected,0.04225352112676056,1999
e_1999_8,Brandeis University,Fordham University,Undirected,0.012195121951219513,1999
e_1999_9,Fordham University,Georgetown University,Undirected,0.02564102564102564,1999
e_1999_10,Clark Atlanta University,Georgia Institute of Technology,Undirected,0.043478260869565216,1999
e_1999_11,Clark Atlanta University,Georgia Southern University,Undirected,0.043478260869565216,1999
e_1999_12,Clark Atlanta University,Georgia State University,Undirected,0.043478260869565216,1999
e_1999_13,Harvard University,Indiana University of Pennsylvania,Undirected,0.016129032258064516,1999
e_1999_14,Drexel University,Johns Hopkins University,Undirected,0.009615384615384616,1999
e_1999_15,Brown University,Johns Hopkins University,Undirected,0.008547008547008548,1999
e_1999_16,Howard University,Johns Hopkins University,Undirected,0.011235955056179775,1999
e_1999_17,Clark Atlanta University,Kennesaw State University,Undirected,0.043478260869565216,1999
e_1999_18,Andrews University,Loma Linda University,Undirected,0.06557377049180328,1999
e_1999_19,Illinois Institute Of Technology,Loyola University Chicago,Undirected,0.015625,1999
e_1999_20,Baylor University,Marquette University,Undirected,0.013513513513513514,1999
e_1999_21,George Washington University,Marquette University,Undirected,0.012195121951219513,1999
e_1999_22,Cornell University,Marshall University,Undirected,0.015873015873015872,1999
e_1999_23,Chapman University,Marshall University,Undirected,0.017543859649122806,1999
e_1999_24,Boston University,Massachusetts Institute Of Technology,Undirected,0.0078125,1999
e_1999_25,George Washington University,Massachusetts Institute Of Technology,Undirected,0.01,1999
e_1999_26,Clemson University,Massachusetts Institute Of Technology,Undirected,0.008771929824561403,1999
e_1999_27,Cornell University,Michigan State University,Undirected,0.017241379310344827,1999
e_1999_28,Dartmouth College,New School,Undirected,0.014492753623188406,1999
e_1999_29,Georgetown University,New York University,Undirected,0.00819672131147541,1999
e_1999_30,Carnegie Mellon University,New York University,Undirected,0.005714285714285714,1999
e_1999_31,Case Western Reserve University,Ohio State University,Undirected,0.015151515151515152,1999
e_1999_32,Duquesne University,Pennsylvania State University,Undirected,0.011764705882352941,1999
e_1999_33,New York University,Rensselaer Polytechnic Institute,Undirected,0.017857142857142856,1999
e_1999_34,Princeton University,Rice University,Undirected,0.016666666666666666,1999
